2025-03-12 10:31:27,901 - INFO - LSTM_divided(
  (lstm_pose): LSTM(132, 128, num_layers=4, batch_first=True, dropout=0.5)
  (lstm_hands): LSTM(126, 128, num_layers=4, batch_first=True, dropout=0.5)
  (dense1): Linear(in_features=128, out_features=128, bias=True)
  (dense2): Linear(in_features=256, out_features=256, bias=True)
  (dense_out): Linear(in_features=256, out_features=300, bias=True)
  (relu): ReLU()
  (softmax): Softmax(dim=2)
)
2025-03-12 10:31:28,111 - INFO - Training started
2025-03-12 10:31:37,209 - INFO - Epoch 1/500, Loss: 5.6687, Training Accuracy:  0.0042, Validation Accuracy:  0.0054
2025-03-12 10:31:45,421 - INFO - Epoch 2/500, Loss: 5.2863, Training Accuracy:  0.0075, Validation Accuracy:  0.0170
2025-03-12 10:31:53,341 - INFO - Epoch 3/500, Loss: 5.0820, Training Accuracy:  0.0160, Validation Accuracy:  0.0269
2025-03-12 10:32:01,850 - INFO - Epoch 4/500, Loss: 4.9076, Training Accuracy:  0.0227, Validation Accuracy:  0.0183
2025-03-12 10:32:10,104 - INFO - Epoch 5/500, Loss: 5.0562, Training Accuracy:  0.0231, Validation Accuracy:  0.0255
2025-03-12 10:32:19,108 - INFO - Epoch 6/500, Loss: 5.0672, Training Accuracy:  0.0253, Validation Accuracy:  0.0288
2025-03-12 10:32:27,238 - INFO - Epoch 7/500, Loss: 4.8035, Training Accuracy:  0.0293, Validation Accuracy:  0.0296
2025-03-12 10:32:35,641 - INFO - Epoch 8/500, Loss: 4.7566, Training Accuracy:  0.0326, Validation Accuracy:  0.0335
2025-03-12 10:32:44,310 - INFO - Epoch 9/500, Loss: 4.9344, Training Accuracy:  0.0391, Validation Accuracy:  0.0414
2025-03-12 10:32:51,828 - INFO - Epoch 10/500, Loss: 4.8886, Training Accuracy:  0.0479, Validation Accuracy:  0.0513
2025-03-12 10:33:00,345 - INFO - Epoch 11/500, Loss: 4.8708, Training Accuracy:  0.0546, Validation Accuracy:  0.0493
2025-03-12 10:33:08,302 - INFO - Epoch 12/500, Loss: 4.7825, Training Accuracy:  0.0623, Validation Accuracy:  0.0635
2025-03-12 10:33:16,443 - INFO - Epoch 13/500, Loss: 4.7018, Training Accuracy:  0.0684, Validation Accuracy:  0.0627
2025-03-12 10:33:25,357 - INFO - Epoch 14/500, Loss: 4.6418, Training Accuracy:  0.0730, Validation Accuracy:  0.0691
2025-03-12 10:33:32,971 - INFO - Epoch 15/500, Loss: 4.7529, Training Accuracy:  0.0832, Validation Accuracy:  0.0764
2025-03-12 10:33:41,074 - INFO - Epoch 16/500, Loss: 4.6656, Training Accuracy:  0.0909, Validation Accuracy:  0.0879
2025-03-12 10:33:49,618 - INFO - Epoch 17/500, Loss: 4.5038, Training Accuracy:  0.1012, Validation Accuracy:  0.0865
2025-03-12 10:33:57,535 - INFO - Epoch 18/500, Loss: 4.6914, Training Accuracy:  0.1095, Validation Accuracy:  0.1008
2025-03-12 10:34:06,779 - INFO - Epoch 19/500, Loss: 4.5644, Training Accuracy:  0.1198, Validation Accuracy:  0.1137
2025-03-12 10:34:15,072 - INFO - Epoch 20/500, Loss: 4.3937, Training Accuracy:  0.1299, Validation Accuracy:  0.1177
2025-03-12 10:34:23,832 - INFO - Epoch 21/500, Loss: 4.3675, Training Accuracy:  0.1405, Validation Accuracy:  0.1258
2025-03-12 10:34:31,950 - INFO - Epoch 22/500, Loss: 4.6717, Training Accuracy:  0.1495, Validation Accuracy:  0.1332
2025-03-12 10:34:39,933 - INFO - Epoch 23/500, Loss: 4.7197, Training Accuracy:  0.1621, Validation Accuracy:  0.1465
2025-03-12 10:34:48,597 - INFO - Epoch 24/500, Loss: 4.7046, Training Accuracy:  0.1686, Validation Accuracy:  0.1515
2025-03-12 10:34:57,033 - INFO - Epoch 25/500, Loss: 4.5771, Training Accuracy:  0.1840, Validation Accuracy:  0.1633
2025-03-12 10:35:04,777 - INFO - Epoch 26/500, Loss: 5.0550, Training Accuracy:  0.1948, Validation Accuracy:  0.1706
2025-03-12 10:35:12,699 - INFO - Epoch 27/500, Loss: 4.9175, Training Accuracy:  0.2073, Validation Accuracy:  0.1688
2025-03-12 10:35:21,314 - INFO - Epoch 28/500, Loss: 5.1595, Training Accuracy:  0.2181, Validation Accuracy:  0.1726
2025-03-12 10:35:29,214 - INFO - Epoch 29/500, Loss: 5.4561, Training Accuracy:  0.2285, Validation Accuracy:  0.1846
2025-03-12 10:35:37,359 - INFO - Epoch 30/500, Loss: 5.3045, Training Accuracy:  0.2375, Validation Accuracy:  0.2049
2025-03-12 10:35:45,228 - INFO - Epoch 31/500, Loss: 5.1577, Training Accuracy:  0.2496, Validation Accuracy:  0.2177
2025-03-12 10:35:53,407 - INFO - Epoch 32/500, Loss: 5.0856, Training Accuracy:  0.2633, Validation Accuracy:  0.2150
2025-03-12 10:36:01,697 - INFO - Epoch 33/500, Loss: 5.1093, Training Accuracy:  0.2752, Validation Accuracy:  0.2266
2025-03-12 10:36:10,601 - INFO - Epoch 34/500, Loss: 5.3921, Training Accuracy:  0.2930, Validation Accuracy:  0.2424
2025-03-12 10:36:19,218 - INFO - Epoch 35/500, Loss: 5.6858, Training Accuracy:  0.3081, Validation Accuracy:  0.2558
2025-03-12 10:36:27,341 - INFO - Epoch 36/500, Loss: 5.5427, Training Accuracy:  0.3188, Validation Accuracy:  0.2457
2025-03-12 10:36:35,413 - INFO - Epoch 37/500, Loss: 5.0908, Training Accuracy:  0.3327, Validation Accuracy:  0.2662
2025-03-12 10:36:43,356 - INFO - Epoch 38/500, Loss: 4.6555, Training Accuracy:  0.3415, Validation Accuracy:  0.2763
2025-03-12 10:36:51,472 - INFO - Epoch 39/500, Loss: 5.3536, Training Accuracy:  0.3586, Validation Accuracy:  0.2926
2025-03-12 10:37:00,381 - INFO - Epoch 40/500, Loss: 5.4728, Training Accuracy:  0.3701, Validation Accuracy:  0.3164
2025-03-12 10:37:07,986 - INFO - Epoch 41/500, Loss: 6.1854, Training Accuracy:  0.3896, Validation Accuracy:  0.3057
2025-03-12 10:37:16,157 - INFO - Epoch 42/500, Loss: 6.0989, Training Accuracy:  0.3981, Validation Accuracy:  0.3200
2025-03-12 10:37:23,961 - INFO - Epoch 43/500, Loss: 5.5622, Training Accuracy:  0.4109, Validation Accuracy:  0.3306
2025-03-12 10:37:32,151 - INFO - Epoch 44/500, Loss: 5.1178, Training Accuracy:  0.4212, Validation Accuracy:  0.3323
2025-03-12 10:37:41,145 - INFO - Epoch 45/500, Loss: 5.5733, Training Accuracy:  0.4356, Validation Accuracy:  0.3601
2025-03-12 10:37:49,123 - INFO - Epoch 46/500, Loss: 5.3868, Training Accuracy:  0.4460, Validation Accuracy:  0.3516
2025-03-12 10:37:57,947 - INFO - Epoch 47/500, Loss: 6.0744, Training Accuracy:  0.4636, Validation Accuracy:  0.3769
2025-03-12 10:38:05,454 - INFO - Epoch 48/500, Loss: 5.6287, Training Accuracy:  0.4736, Validation Accuracy:  0.3827
2025-03-12 10:38:13,891 - INFO - Epoch 49/500, Loss: 6.1242, Training Accuracy:  0.4807, Validation Accuracy:  0.3731
2025-03-12 10:38:22,016 - INFO - Epoch 50/500, Loss: 4.9470, Training Accuracy:  0.4929, Validation Accuracy:  0.4062
2025-03-12 10:38:30,622 - INFO - Epoch 51/500, Loss: 5.2486, Training Accuracy:  0.5073, Validation Accuracy:  0.4020
2025-03-12 10:38:38,796 - INFO - Epoch 52/500, Loss: 6.0713, Training Accuracy:  0.5170, Validation Accuracy:  0.4056
2025-03-12 10:38:47,195 - INFO - Epoch 53/500, Loss: 5.4324, Training Accuracy:  0.5298, Validation Accuracy:  0.4316
2025-03-12 10:38:55,477 - INFO - Epoch 54/500, Loss: 5.7786, Training Accuracy:  0.5502, Validation Accuracy:  0.4327
2025-03-12 10:39:03,878 - INFO - Epoch 55/500, Loss: 6.2831, Training Accuracy:  0.5529, Validation Accuracy:  0.4084
2025-03-12 10:39:12,496 - INFO - Epoch 56/500, Loss: 5.4779, Training Accuracy:  0.5639, Validation Accuracy:  0.4566
2025-03-12 10:39:20,844 - INFO - Epoch 57/500, Loss: 6.8735, Training Accuracy:  0.5764, Validation Accuracy:  0.4629
2025-03-12 10:39:29,014 - INFO - Epoch 58/500, Loss: 5.2510, Training Accuracy:  0.5864, Validation Accuracy:  0.4574
2025-03-12 10:39:37,775 - INFO - Epoch 59/500, Loss: 6.3860, Training Accuracy:  0.5976, Validation Accuracy:  0.4809
2025-03-12 10:39:46,725 - INFO - Epoch 60/500, Loss: 6.4409, Training Accuracy:  0.6011, Validation Accuracy:  0.4828
2025-03-12 10:39:54,606 - INFO - Epoch 61/500, Loss: 6.6159, Training Accuracy:  0.6192, Validation Accuracy:  0.4843
2025-03-12 10:40:03,134 - INFO - Epoch 62/500, Loss: 5.8026, Training Accuracy:  0.6248, Validation Accuracy:  0.4894
2025-03-12 10:40:12,339 - INFO - Epoch 63/500, Loss: 6.7130, Training Accuracy:  0.6393, Validation Accuracy:  0.5015
2025-03-12 10:40:20,473 - INFO - Epoch 64/500, Loss: 6.8574, Training Accuracy:  0.6515, Validation Accuracy:  0.5037
2025-03-12 10:40:29,743 - INFO - Epoch 65/500, Loss: 6.5524, Training Accuracy:  0.6565, Validation Accuracy:  0.4889
2025-03-12 10:40:38,021 - INFO - Epoch 66/500, Loss: 6.3966, Training Accuracy:  0.6646, Validation Accuracy:  0.5201
2025-03-12 10:40:46,271 - INFO - Epoch 67/500, Loss: 5.6171, Training Accuracy:  0.6673, Validation Accuracy:  0.5029
2025-03-12 10:40:55,113 - INFO - Epoch 68/500, Loss: 7.8667, Training Accuracy:  0.6827, Validation Accuracy:  0.5261
2025-03-12 10:41:03,962 - INFO - Epoch 69/500, Loss: 5.5701, Training Accuracy:  0.6807, Validation Accuracy:  0.5431
2025-03-12 10:41:11,663 - INFO - Epoch 70/500, Loss: 7.5978, Training Accuracy:  0.6962, Validation Accuracy:  0.5297
2025-03-12 10:41:20,571 - INFO - Epoch 71/500, Loss: 7.2036, Training Accuracy:  0.7072, Validation Accuracy:  0.5336
2025-03-12 10:41:28,370 - INFO - Epoch 72/500, Loss: 7.8649, Training Accuracy:  0.7165, Validation Accuracy:  0.5492
2025-03-12 10:41:36,378 - INFO - Epoch 73/500, Loss: 7.3435, Training Accuracy:  0.7072, Validation Accuracy:  0.5486
2025-03-12 10:41:44,941 - INFO - Epoch 74/500, Loss: 6.5039, Training Accuracy:  0.7321, Validation Accuracy:  0.5703
2025-03-12 10:41:52,932 - INFO - Epoch 75/500, Loss: 7.7940, Training Accuracy:  0.7335, Validation Accuracy:  0.5357
2025-03-12 10:42:01,036 - INFO - Epoch 76/500, Loss: 8.2236, Training Accuracy:  0.7501, Validation Accuracy:  0.5697
2025-03-12 10:42:10,411 - INFO - Epoch 77/500, Loss: 7.3633, Training Accuracy:  0.7524, Validation Accuracy:  0.5728
2025-03-12 10:42:18,928 - INFO - Epoch 78/500, Loss: 7.4678, Training Accuracy:  0.7638, Validation Accuracy:  0.5839
2025-03-12 10:42:26,636 - INFO - Epoch 79/500, Loss: 8.1203, Training Accuracy:  0.7650, Validation Accuracy:  0.5944
2025-03-12 10:42:35,716 - INFO - Epoch 80/500, Loss: 7.6117, Training Accuracy:  0.7753, Validation Accuracy:  0.5793
2025-03-12 10:42:44,367 - INFO - Epoch 81/500, Loss: 7.8614, Training Accuracy:  0.7744, Validation Accuracy:  0.5873
2025-03-12 10:42:53,183 - INFO - Epoch 82/500, Loss: 6.7166, Training Accuracy:  0.7722, Validation Accuracy:  0.5689
2025-03-12 10:43:02,007 - INFO - Epoch 83/500, Loss: 7.6066, Training Accuracy:  0.7782, Validation Accuracy:  0.5911
2025-03-12 10:43:10,671 - INFO - Epoch 84/500, Loss: 7.3951, Training Accuracy:  0.8031, Validation Accuracy:  0.6173
2025-03-12 10:43:20,200 - INFO - Epoch 85/500, Loss: 6.5732, Training Accuracy:  0.7999, Validation Accuracy:  0.5930
2025-03-12 10:43:28,672 - INFO - Epoch 86/500, Loss: 6.9389, Training Accuracy:  0.8013, Validation Accuracy:  0.6166
2025-03-12 10:43:36,960 - INFO - Epoch 87/500, Loss: 8.6434, Training Accuracy:  0.8133, Validation Accuracy:  0.6203
2025-03-12 10:43:45,559 - INFO - Epoch 88/500, Loss: 9.1646, Training Accuracy:  0.8104, Validation Accuracy:  0.6169
2025-03-12 10:43:54,518 - INFO - Epoch 89/500, Loss: 7.9803, Training Accuracy:  0.8148, Validation Accuracy:  0.6070
2025-03-12 10:44:02,882 - INFO - Epoch 90/500, Loss: 9.8266, Training Accuracy:  0.8270, Validation Accuracy:  0.6218
2025-03-12 10:44:11,399 - INFO - Epoch 91/500, Loss: 7.9868, Training Accuracy:  0.8231, Validation Accuracy:  0.6210
2025-03-12 10:44:19,315 - INFO - Epoch 92/500, Loss: 8.4807, Training Accuracy:  0.8353, Validation Accuracy:  0.6251
2025-03-12 10:44:27,973 - INFO - Epoch 93/500, Loss: 8.9279, Training Accuracy:  0.8329, Validation Accuracy:  0.6316
2025-03-12 10:44:36,152 - INFO - Epoch 94/500, Loss: 9.9089, Training Accuracy:  0.8380, Validation Accuracy:  0.6056
2025-03-12 10:44:44,264 - INFO - Epoch 95/500, Loss: 8.2593, Training Accuracy:  0.8425, Validation Accuracy:  0.6264
2025-03-12 10:44:52,892 - INFO - Epoch 96/500, Loss: 8.0080, Training Accuracy:  0.8491, Validation Accuracy:  0.6461
2025-03-12 10:45:01,710 - INFO - Epoch 97/500, Loss: 9.3152, Training Accuracy:  0.8507, Validation Accuracy:  0.6491
2025-03-12 10:45:10,422 - INFO - Epoch 98/500, Loss: 8.6378, Training Accuracy:  0.8596, Validation Accuracy:  0.6264
2025-03-12 10:45:19,869 - INFO - Epoch 99/500, Loss: 7.5571, Training Accuracy:  0.8681, Validation Accuracy:  0.6206
2025-03-12 10:45:28,875 - INFO - Epoch 100/500, Loss: 6.5454, Training Accuracy:  0.8641, Validation Accuracy:  0.6469
2025-03-12 10:45:37,730 - INFO - Epoch 101/500, Loss: 8.1918, Training Accuracy:  0.8564, Validation Accuracy:  0.6508
2025-03-12 10:45:46,062 - INFO - Epoch 102/500, Loss: 7.7749, Training Accuracy:  0.8717, Validation Accuracy:  0.6507
2025-03-12 10:45:54,911 - INFO - Epoch 103/500, Loss: 8.5313, Training Accuracy:  0.8618, Validation Accuracy:  0.6511
2025-03-12 10:46:03,296 - INFO - Epoch 104/500, Loss: 7.4894, Training Accuracy:  0.8753, Validation Accuracy:  0.6403
2025-03-12 10:46:11,703 - INFO - Epoch 105/500, Loss: 7.9840, Training Accuracy:  0.8799, Validation Accuracy:  0.6609
2025-03-12 10:46:20,150 - INFO - Epoch 106/500, Loss: 7.2232, Training Accuracy:  0.8725, Validation Accuracy:  0.6485
2025-03-12 10:46:28,372 - INFO - Epoch 107/500, Loss: 10.0360, Training Accuracy:  0.8810, Validation Accuracy:  0.6470
2025-03-12 10:46:36,130 - INFO - Epoch 108/500, Loss: 9.1487, Training Accuracy:  0.8774, Validation Accuracy:  0.6486
2025-03-12 10:46:44,776 - INFO - Epoch 109/500, Loss: 5.7600, Training Accuracy:  0.8922, Validation Accuracy:  0.6289
2025-03-12 10:46:53,801 - INFO - Epoch 110/500, Loss: 10.4141, Training Accuracy:  0.8818, Validation Accuracy:  0.6653
2025-03-12 10:47:02,430 - INFO - Epoch 111/500, Loss: 8.7907, Training Accuracy:  0.8897, Validation Accuracy:  0.6590
2025-03-12 10:47:10,708 - INFO - Epoch 112/500, Loss: 8.5139, Training Accuracy:  0.8978, Validation Accuracy:  0.6620
2025-03-12 10:47:19,913 - INFO - Epoch 113/500, Loss: 9.6284, Training Accuracy:  0.8976, Validation Accuracy:  0.6686
2025-03-12 10:47:27,861 - INFO - Epoch 114/500, Loss: 7.5281, Training Accuracy:  0.8944, Validation Accuracy:  0.6639
2025-03-12 10:47:35,632 - INFO - Epoch 115/500, Loss: 12.3640, Training Accuracy:  0.8974, Validation Accuracy:  0.6620
2025-03-12 10:47:43,787 - INFO - Epoch 116/500, Loss: 8.0224, Training Accuracy:  0.8940, Validation Accuracy:  0.6688
2025-03-12 10:47:51,816 - INFO - Epoch 117/500, Loss: 9.6822, Training Accuracy:  0.9090, Validation Accuracy:  0.6766
2025-03-12 10:48:00,477 - INFO - Epoch 118/500, Loss: 8.8103, Training Accuracy:  0.9000, Validation Accuracy:  0.6530
2025-03-12 10:48:08,514 - INFO - Epoch 119/500, Loss: 9.3826, Training Accuracy:  0.9063, Validation Accuracy:  0.6792
2025-03-12 10:48:17,423 - INFO - Epoch 120/500, Loss: 9.0610, Training Accuracy:  0.9127, Validation Accuracy:  0.6776
2025-03-12 10:48:26,514 - INFO - Epoch 121/500, Loss: 9.9229, Training Accuracy:  0.9138, Validation Accuracy:  0.6755
2025-03-12 10:48:35,343 - INFO - Epoch 122/500, Loss: 8.4144, Training Accuracy:  0.9131, Validation Accuracy:  0.6736
2025-03-12 10:48:44,291 - INFO - Epoch 123/500, Loss: 9.4236, Training Accuracy:  0.9142, Validation Accuracy:  0.6584
2025-03-12 10:48:53,883 - INFO - Epoch 124/500, Loss: 8.1632, Training Accuracy:  0.9132, Validation Accuracy:  0.6711
2025-03-12 10:49:02,028 - INFO - Epoch 125/500, Loss: 9.8182, Training Accuracy:  0.9158, Validation Accuracy:  0.6787
2025-03-12 10:49:09,765 - INFO - Epoch 126/500, Loss: 8.1544, Training Accuracy:  0.9164, Validation Accuracy:  0.6694
